borough,location_category,development_type,month_service_start_date_sin,month_service_start_date_cos,day_service_start_date_sin,day_service_start_date_cos,month_service_end_date_sin,month_service_end_date_cos,day_service_end_date_sin,day_service_end_date_cos,is_only_water_sewer_charges,year_service_start_date,year_service_end_date,is_federal,is_meter_amr,#_days,consumption_(hcf),current_charges,estimated_score,bill_analyzed_score
0.15633423180592992,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2657,66784,653489.38,0.011764705882352941,0.9764705882352941
0.48517520215633425,0.6293800539083558,0.5,-0.8660254037844385,-0.5000000000000004,0.10116832198743228,-0.9948693233918952,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,982,68207,687389.66,0.0,1.0
0.11859838274932614,0.6293800539083558,0.12398921832884097,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,True,2013,2014,True,True,444,12549,113981.34,0.0,0.9230769230769231
0.11859838274932614,0.6293800539083558,0.5,1.2246467991473532e-16,-1.0,-0.20129852008866028,0.9795299412524945,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,True,2011,2014,True,False,1243,13627,120464.37,0.2,1.0
0.15633423180592992,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2012,2019,False,True,2717,24101,234772.41,0.0,0.9651162790697675
0.15633423180592992,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,True,2012,2014,True,True,505,7621,69010.71,0.0,0.9285714285714286
0.11859838274932614,0.6293800539083558,0.5,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,True,2013,2017,True,True,1707,38649,374302.43,0.017857142857142856,0.9642857142857143
0.15633423180592992,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2012,2019,True,True,2717,65265,639568.27,0.0,0.9767441860465116
0.11859838274932614,0.6293800539083558,0.12398921832884097,1.0,6.123233995736766e-17,-0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,True,2014,2018,True,True,1563,37567,367279.01,0.33962264150943394,1.0
0.2358490566037736,0.6293800539083558,0.5,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871266,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2439,16402,161671.15,0.0,0.975
0.15633423180592992,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,True,2012,2014,True,True,505,2036,18448.49,0.0,0.9285714285714286
0.2358490566037736,0.6293800539083558,0.12398921832884097,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,-0.9987165071710528,-0.05064916883871266,True,2013,2018,True,True,1813,17537,168011.27,0.0,1.0
0.11859838274932614,0.6293800539083558,0.12398921832884097,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423,True,2013,2014,True,True,408,8051,73576.49,0.0,0.9285714285714286
0.11859838274932614,0.6293800539083558,0.12398921832884097,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2625,58079,567459.68,0.0,0.9764705882352941
0.11859838274932614,0.6293800539083558,0.5,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2012,2019,True,True,2674,83899,818401.48,0.0,0.9767441860465116
0.11859838274932614,0.6293800539083558,0.12398921832884097,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,2036,45905,480816.71,0.0,1.0
0.48517520215633425,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,-0.9377521321470804,0.3473052528448203,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,False,2013,2019,True,True,2525,146799,1443589.48,0.0,0.9634146341463414
0.11859838274932614,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,1251,17612,177943.91,0.034482758620689655,0.9655172413793104
0.48517520215633425,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,-0.9884683243281114,0.15142777750457667,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2014,2019,True,True,2161,28223,277678.56,0.0,0.9859154929577465
0.48517520215633425,0.6293800539083558,0.5,1.2246467991473532e-16,-1.0,-0.20129852008866028,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,True,2012,2015,True,True,906,19423,179511.27,0.0,0.9523809523809523
0.11859838274932614,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.20129852008866028,0.9795299412524945,True,2013,2015,True,True,752,17561,164779.71,0.0,0.9615384615384616
0.15633423180592992,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,False,True,2407,2250,22315.49,0.013888888888888888,0.9722222222222222
0.11859838274932614,0.6293800539083558,0.12398921832884097,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2014,2019,True,True,2010,54883,546240.76,0.015151515151515152,0.9848484848484849
0.48517520215633425,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,True,2016,2018,True,True,894,28954,285809.57,0.041666666666666664,1.0
0.48517520215633425,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,-0.9680771188662043,-0.2506525322587205,True,2013,2014,True,True,554,12182,118520.85,0.0,0.875
0.48517520215633425,0.6293800539083558,0.5,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2314,48237,474832.86,0.0,0.9310344827586207
0.48517520215633425,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,True,2013,2015,True,True,857,20180,189692.1,0.0,0.9230769230769231
0.48517520215633425,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,True,2013,2015,True,True,948,21157,197881.43,0.0,0.9655172413793104
0.48517520215633425,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.44039415155763423,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2529,84167,826443.7,0.0,0.963855421686747
0.48517520215633425,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2012,2019,True,True,2715,83029,805685.52,0.4722222222222222,1.0
0.11859838274932614,0.6293800539083558,0.5,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2015,2019,True,False,1856,45914,457239.37,0.016129032258064516,1.0
0.48517520215633425,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2014,2019,True,True,2010,52808,522568.32,0.0,1.0
0.2358490566037736,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,-0.9680771188662043,-0.2506525322587205,False,2017,2018,True,False,290,7338,62705.21,0.5,1.0
0.48517520215633425,0.6293800539083558,0.5,1.2246467991473532e-16,-1.0,-0.9680771188662043,-0.2506525322587205,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2014,2019,True,True,2132,48685,481959.05,0.0,1.0
0.48517520215633425,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.44039415155763423,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,True,2014,2015,True,True,456,13831,132577.63,0.0,1.0
0.48517520215633425,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,-0.9884683243281114,0.15142777750457667,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,True,2014,2015,True,True,453,8236,78885.27,0.0,0.9333333333333333
0.2358490566037736,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,-0.9680771188662043,-0.2506525322587205,True,2017,2018,True,False,272,4334,42767.48,0.75,1.0
0.2358490566037736,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,0.5712682150947923,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,True,2017,2019,True,True,659,9148,91735.2,0.045454545454545456,1.0
0.2358490566037736,0.6293800539083558,0.5,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,False,2017,2018,True,True,518,7754,75630.94,0.0,1.0
0.2358490566037736,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.9680771188662043,-0.2506525322587205,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,True,2017,2018,True,True,287,2198,21711.79,0.0,1.0
0.2358490566037736,0.6293800539083558,0.5,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,True,2017,2019,True,True,696,373,3724.56,0.07692307692307693,1.0
0.11859838274932614,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,-0.651372482722222,-0.7587581226927911,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,1162,11034,111081.23,0.16666666666666666,0.9666666666666667
0.11859838274932614,0.6293800539083558,0.12398921832884097,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,True,2017,2018,True,True,288,4120,40718.92,0.0,1.0
0.11859838274932614,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,-0.4853019625310808,-0.8743466161445822,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,918,8144,82585.61,0.0,0.9655172413793104
0.2358490566037736,0.6293800539083558,0.5,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,851,13000,132264.97,0.034482758620689655,1.0
0.15633423180592992,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,True,2014,2018,True,True,1371,93271,916144.48,0.0,1.0
0.15633423180592992,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.9680771188662043,-0.2506525322587205,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,True,2014,2018,True,True,1373,50711,497092.11,0.0,1.0
0.2358490566037736,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,0.7907757369376985,-0.6121059825476629,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,955,4322,43537.44,0.0,0.9310344827586207
0.48517520215633425,0.6293800539083558,0.5,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2464,67702,667903.14,0.0,0.9629629629629629
0.11859838274932614,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,-0.9680771188662043,-0.2506525322587205,-0.5000000000000004,0.8660254037844384,0.10116832198743228,-0.9948693233918952,True,2016,2018,True,True,724,13476,136547.18,0.0,0.9565217391304348
0.11859838274932614,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,-0.5000000000000004,0.8660254037844384,0.10116832198743228,-0.9948693233918952,True,2016,2018,True,True,722,16,914.97,0.6956521739130435,0.9565217391304348
0.2358490566037736,0.6293800539083558,0.5,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,True,2017,2018,True,True,316,2523,24909.05,0.0,1.0
0.15633423180592992,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871266,True,2015,2018,False,True,1086,6205,61345.44,0.0,1.0
0.2358490566037736,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.44039415155763423,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2014,2019,False,True,2164,73887,731429.5,0.08,1.0
0.2358490566037736,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,0.72479278722912,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,True,2017,2019,True,True,658,14601,146196.6,0.045454545454545456,1.0
0.48517520215633425,0.18867924528301888,0.37601078167115903,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,False,2013,2019,True,True,2656,587,7553.41,0.0,0.9764705882352941
0.48517520215633425,0.09838274932614555,0.37601078167115903,-0.866025403784439,0.49999999999999933,-0.29936312297335776,-0.9541392564000489,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,False,2012,2017,True,True,1841,16,2277.08,0.21428571428571427,0.9821428571428571
0.11859838274932614,0.6293800539083558,0.5,-0.4999999999999997,-0.8660254037844388,0.10116832198743228,-0.9948693233918952,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,False,2012,2015,True,True,1131,21005,179000.33,0.7,0.9666666666666667
0.11859838274932614,0.6293800539083558,0.12398921832884097,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,True,2012,2018,True,True,2050,10348,98855.97,0.0,0.9692307692307692
0.48517520215633425,0.6293800539083558,0.5,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.44039415155763423,False,2013,2014,True,True,350,8394,77712.09,1.0,0.9166666666666666
0.48517520215633425,0.6293800539083558,0.5,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.44039415155763423,True,2013,2014,True,True,161,3119,28919.99,1.0,0.8333333333333334
0.48517520215633425,0.6293800539083558,0.5,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,True,2013,2014,True,True,311,4264,39360.49,0.0,1.0
0.48517520215633425,0.6293800539083558,0.5,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,True,2013,2014,True,True,307,5200,47998.22,0.0,1.0
0.48517520215633425,0.6293800539083558,0.5,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2015,2019,True,True,1582,21375,213913.3,0.0,1.0
0.2358490566037736,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210297e-16,-0.9680771188662043,-0.2506525322587205,True,2017,2017,True,True,245,2127,20989.02,0.0,0.8888888888888888
0.2358490566037736,0.01752021563342318,0.5,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,False,2017,2019,True,True,1157,2233,22331.95,0.0,0.9722222222222222
0.2358490566037736,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,0.10116832198743228,-0.9948693233918952,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,True,2016,2019,True,False,1246,14071,141349.83,0.03125,1.0
0.2358490566037736,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,945,14157,142915.93,0.0,1.0
0.2358490566037736,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,True,945,9632,97325.25,0.0,1.0
0.11859838274932614,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.866025403784439,0.49999999999999933,-0.5712682150947924,0.8207634412072763,True,2017,2019,True,False,916,8220,83052.38,0.034482758620689655,1.0
0.11859838274932614,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,-0.9987165071710528,-0.05064916883871266,-0.866025403784439,0.49999999999999933,-0.9377521321470804,0.3473052528448203,True,2017,2019,True,True,915,8986,90972.7,0.5357142857142857,1.0
0.2358490566037736,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2017,2019,True,False,1136,25057,251454.4,0.0,1.0
0.11859838274932614,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2656,48848,232207.69,0.011764705882352941,0.9529411764705882
0.11859838274932614,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,0.10116832198743228,-0.9948693233918952,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2015,2019,True,True,1652,21377,212894.17,0.0,1.0
0.11859838274932614,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,0.10116832198743228,-0.9948693233918952,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,True,2013,2016,True,True,1259,37,1594.12,0.8048780487804879,0.975609756097561
0.48517520215633425,0.6293800539083558,0.5,1.0,6.123233995736766e-17,-0.9987165071710528,-0.05064916883871266,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,True,2014,2015,True,True,641,6879,66123.92,0.6,1.0
0.11859838274932614,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.7907757369376985,-0.6121059825476629,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,True,2013,2019,True,True,2659,21822,212863.47,0.0,0.9764705882352941
0.11859838274932614,0.6293800539083558,0.5,0.5000000000000003,-0.8660254037844385,-0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-0.9680771188662043,-0.2506525322587205,True,2013,2016,True,True,1249,20013,192085.17,0.0,0.975609756097561
0.15633423180592992,0.6293800539083558,0.5,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,True,2012,2018,True,True,1925,61976,596097.72,0.022222222222222223,0.9555555555555556
0.11859838274932614,0.6293800539083558,0.5,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871266,-0.4999999999999997,-0.8660254037844388,-0.29936312297335776,-0.9541392564000489,True,2013,2015,True,True,641,16797,159014.52,0.0,0.9565217391304348
0.11859838274932614,0.6293800539083558,0.5,-0.866025403784439,0.49999999999999933,-0.9987165071710528,-0.05064916883871266,-0.4999999999999997,-0.8660254037844388,-0.29936312297335776,-0.9541392564000489,True,2013,2015,True,True,632,9355,88765.78,0.045454545454545456,0.9545454545454546
0.48517520215633425,0.6293800539083558,0.5,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,-0.9680771188662043,-0.2506525322587205,True,2013,2013,True,True,98,7937,69687.65,0.0,1.0
0.48517520215633425,0.6293800539083558,0.5,0.8660254037844386,0.5000000000000001,0.7907757369376985,-0.6121059825476629,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,True,2011,2013,True,True,1207,21157,184802.18,0.2,1.0
